"_ID","_X","_Y"
9,711483.5014,4709928.5013
9,711445.7514,4709919.0013
9,711409.7514,4709906.5013
9,711366.7514,4709882.5013
9,711338.7514,4709853.5013
9,711312.0014,4709817.0013
9,711281.5014,4709784.5013
9,711085.0014,4709763.0013
9,711046.0014,4709761.5013
9,711005.2514,4709785.0013
9,710588.7514,4710329.0013
9,710480.5014,4710588.5013
9,710637.5014,4711412.0013
9,710648.0014,4711442.2513
9,710779.5014,4711782.2513
9,711026.2514,4712403.2513
9,711048.2514,4712443.0013
9,711081.7514,4712486.5013
9,711109.5014,4712508.5013
9,711262.5014,4712550.0013
9,711319.5014,4712561.0013
9,711346.5014,4712577.0013
9,712178.7514,4713424.0013
9,711912.0014,4715340.5013
9,711737.5014,4716064.5013
9,711909.2514,4716259.5013
9,712578.7514,4716652.5013
9,713431.5014,4716555.5013
9,713917.2514,4716315.5013
9,714136.2514,4716176.5013
9,714178.2514,4716141.5013
9,714216.0014,4715950.7513
9,714222.5014,4715827.0013
9,714848.5014,4715455.5013
9,715470.7514,4716416.5013
9,715541.7514,4716501.5013
9,715601.5014,4716531.0013
9,715629.5014,4716542.0013
9,715710.5014,4716569.0013
9,715742.5014,4716576.5013
9,715810.5014,4716583.0013
9,715842.5014,4716582.5013
9,715950.5014,4716566.0013
9,715976.5014,4716556.0013
9,716018.5014,4716527.0013
9,716149.5014,4716433.0013
9,716170.5014,4716412.7513
9,716235.0014,4716270.7513
9,716233.5014,4716246.5013
9,716230.0014,4716224.2513
9,716229.5014,4716221.0013
9,716234.5014,4716165.5013
9,716263.0014,4716127.7513
9,716264.5014,4716125.5013
9,716461.2514,4716066.2513
9,716516.0014,4716081.0013
9,717089.0014,4716283.2513
9,717263.0014,4716417.5013
9,717407.5014,4716529.5013
9,717912.5014,4716933.0013
9,717937.7514,4716963.5013
9,718029.0014,4717122.2513
9,718042.2514,4717148.5013
9,718041.2514,4717186.0013
9,718041.2514,4717187.5013
9,718036.7514,4717216.5013
9,718056.2514,4717354.0013
9,718066.2514,4717381.5013
9,718125.2514,4717462.0013
9,718152.2514,4717480.0013
9,718585.0014,4717476.5013
9,718762.7514,4717459.0013
9,718808.0014,4717436.5013
9,718837.0014,4717420.5013
9,718876.5014,4717395.2513
9,719124.0014,4717480.0013
9,719657.5014,4717711.5013
9,719797.5014,4717784.5013
9,720012.7514,4717922.2513
9,720084.7514,4717971.2513
9,720131.7514,4718005.2513
9,720486.7514,4718406.0013
9,720486.7514,4718407.5013
9,720484.2514,4718459.2513
9,720336.2514,4718815.2513
9,720244.5014,4719004.5013
9,720224.5014,4719045.5013
9,720200.5014,4719079.5013
9,720165.0014,4719088.7513
9,720124.5014,4719110.5013
9,719952.2514,4719395.0013
9,719966.2514,4719555.0013
9,720257.5014,4719742.2513
9,720285.0014,4719760.0013
9,720424.0014,4719847.0013
9,721175.5014,4720148.5013
9,721222.5014,4720161.0013
9,721275.5014,4720153.5013
9,721320.7514,4720137.5013
9,721348.5014,4720138.0013
9,721385.2514,4720145.0013
9,721617.0014,4720281.0013
9,722259.7514,4720985.5013
9,722555.0014,4721352.0013
9,723305.2514,4721424.0013
9,723680.0014,4721408.0013
9,723744.2514,4721398.0013
9,723747.2514,4721345.5013
9,723743.7514,4721280.5013
9,723743.5014,4721279.0013
9,723739.7514,4721217.0013
9,723739.7514,4721155.0013
9,723744.7514,4721076.0013
9,723760.5014,4720993.0013
9,723761.0014,4720991.7513
9,723790.5014,4720924.0013
9,723812.0014,4720907.2513
9,723857.2514,4720889.0013
9,723945.2514,4720870.5013
9,724018.0014,4720862.0013
9,724107.0014,4720865.0013
9,724283.0014,4720888.0013
9,724323.0014,4720898.0013
9,724388.0014,4720918.0013
9,724514.0014,4720961.0013
9,724540.0014,4721001.5013
9,724504.2514,4721314.0013
9,724698.2514,4721703.0013
9,725107.2514,4722171.5013
9,725523.2514,4722636.0013
9,725642.5014,4722820.2513
9,725671.5014,4722897.7513
9,725746.5014,4723107.0013
9,725665.7514,4723792.5013
9,725608.5014,4724110.2513
9,725589.5014,4724146.7513
9,725579.7514,4724176.5013
9,725569.7514,4724219.0013
9,725535.7514,4724424.0013
9,725525.5014,4724661.0013
9,726151.5014,4724589.0013
9,726217.2514,4724563.0013
9,726258.2514,4724541.5013
9,726295.5014,4724513.2513
9,726328.5014,4724489.5013
9,726363.0014,4724470.0013
9,726396.5014,4724459.0013
9,727144.0014,4724305.5013
9,727567.0014,4724242.0013
9,728096.7514,4724193.7513
9,728137.2514,4724258.0013
9,728188.0014,4724324.0013
9,728352.0014,4724532.5013
9,728386.5014,4724570.0013
9,728545.5014,4724718.5013
9,728592.7514,4724749.5013
9,728632.7514,4724765.5013
9,728671.7514,4724772.5013
9,728717.7514,4724775.5013
9,728783.7514,4724780.5013
9,728843.7514,4724792.5013
9,728915.0014,4724815.5013
9,728947.5014,4724828.0013
9,728974.5014,4724840.5013
9,729133.5014,4724951.5013
9,729160.2514,4724972.5013
9,729226.2514,4725051.5013
9,729252.5014,4725085.5013
9,729339.5014,4725214.0013
9,730020.7514,4725293.0013
9,730251.5014,4725972.5013
9,730357.2514,4726300.0013
9,730361.7514,4726344.0013
9,730362.0014,4726345.5013
9,730364.5014,4726404.0013
9,730366.0014,4726459.5013
9,730363.2514,4726572.0013
9,730360.7514,4726622.0013
9,730356.0014,4726677.5013
9,730348.0014,4726732.5013
9,730339.7514,4726778.0013
9,730317.5014,4726889.5013
9,730308.0014,4726932.5013
9,730307.7514,4726933.7513
9,730287.5014,4726991.0013
9,730260.0014,4727052.0013
9,730074.2514,4727377.5013
9,729612.2514,4727994.5013
9,729575.2514,4728008.5013
9,729154.2514,4728054.0013
9,728965.2514,4728077.5013
9,728346.5014,4728190.0013
9,728306.5014,4728205.2513
9,728283.2514,4728228.2513
9,728260.0014,4728272.7513
9,728169.2514,4729360.5013
9,728167.5014,4729396.0013
9,728250.2514,4729975.0013
9,728269.0014,4730060.5013
9,728301.7514,4730098.0013
9,728329.0014,4730127.0013
9,728345.0014,4730150.7513
9,728360.0014,4730199.7513
9,728352.5014,4730261.5013
9,728341.0014,4730302.5013
9,728132.2514,4730807.0013
9,727859.0014,4732040.0013
9,727936.0014,4732265.0013
9,729471.7514,4732401.2513
9,729978.2514,4734487.5013
9,729984.0014,4734533.0013
9,729993.7514,4734618.0013
9,730003.0014,4734719.5013
9,730009.2514,4734860.0013
9,730007.5014,4734875.5013
9,730064.7514,4735286.0013
9,730616.2514,4736192.0013
9,730781.5014,4736633.5013
9,730624.2514,4736598.0013
9,730581.0014,4736593.0013
9,730525.0014,4736587.0013
9,730475.0014,4736589.5013
9,730428.7514,4736592.5013
9,730402.7514,4736606.0013
9,730354.0014,4736636.0013
9,730342.2514,4736663.2513
9,730341.7514,4736664.5013
9,730336.0014,4736700.0013
9,730331.2514,4736741.0013
9,730331.0014,4736742.5013
9,730333.0014,4736818.0013
9,730338.0014,4736857.0013
9,730343.0014,4736893.0013
9,730334.2514,4736943.0013
9,730260.5014,4737090.0013
9,730199.2514,4737177.5013
9,729974.0014,4737431.0013
9,729759.7514,4737505.0013
9,729043.0014,4737665.0013
9,728756.0014,4737673.0013
9,728492.2514,4737670.2513
9,727975.7514,4737778.5013
9,727525.0014,4737887.0013
9,727498.5014,4737919.5013
9,727494.5014,4737946.0013
9,727490.0014,4737978.5013
9,727485.0014,4738017.5013
9,727073.5014,4739022.7513
9,726230.0014,4740174.0013
9,726194.5014,4740205.5013
9,726096.2514,4740272.0013
9,726023.0014,4740237.0013
9,725652.0014,4740510.5013
9,725161.0014,4740548.5013
9,724691.0014,4740878.5013
9,724900.7514,4741156.2513
9,724949.0014,4741253.2513
9,724976.7514,4741344.7513
9,724996.5014,4741410.0013
9,724997.0014,4741411.5013
9,725096.0014,4742053.2513
9,725132.2514,4742288.5013
9,725132.5014,4742290.2513
9,725199.0014,4742637.5013
9,725231.7514,4742728.0013
9,725626.7514,4743412.5013
9,725693.0014,4743496.0013
9,725838.2514,4743614.2513
9,725997.2514,4743718.7513
9,726219.2514,4743980.0013
9,726427.2514,4744231.7513
9,726454.2514,4744344.0013
9,726406.2514,4744735.5013
9,726451.0014,4744762.5013
9,726870.5014,4744874.0013
9,726954.5014,4744850.0013
9,727005.2514,4744834.5013
9,727881.5014,4744376.0013
9,728465.0014,4743833.0013
9,729296.7514,4742721.0013
9,729275.0014,4742499.0013
9,729271.5014,4742439.0013
9,729466.0014,4742137.0013
9,729566.5014,4742072.0013
9,729633.0014,4742051.0013
9,729856.7514,4742294.5013
9,729993.0014,4742540.5013
9,729994.0014,4742826.0013
9,729979.5014,4743212.7513
9,729907.5014,4743441.2513
9,729911.7514,4743496.2513
9,729965.7514,4743590.2513
9,730131.5014,4743987.0013
9,730213.5014,4744356.7513
9,730139.7514,4744640.0013
9,730097.0014,4744747.0013
9,730069.0014,4744805.0013
9,730056.0014,4744856.5013
9,730049.5014,4745031.2513
9,730091.2514,4745160.2513
9,730159.2514,4745236.7513
9,730160.2514,4745238.0013
9,730228.5014,4745285.5013
9,730827.2514,4745588.2513
9,730928.7514,4745628.0013
9,730973.0014,4745629.0013
9,730992.0014,4745624.5013
9,731008.2514,4745618.0013
9,731052.2514,4745600.0013
9,731147.5014,4745558.5013
9,731218.7514,4745552.0013
9,731352.7514,4745591.0013
9,731468.7514,4745628.0013
9,731573.0014,4745670.7513
9,732510.7514,4746433.5013
9,732601.5014,4746508.5013
9,732651.7514,4746610.2513
9,732792.7514,4746917.2513
9,732850.7514,4747009.5013
9,732948.0014,4747043.2513
9,733089.7514,4747038.5013
9,733172.2514,4747024.2513
9,733364.5014,4746988.0013
9,733390.5014,4746977.5013
9,733413.5014,4746967.0013
9,733450.5014,4746950.0013
9,733558.7514,4746873.5013
9,733580.7514,4746803.5013
9,733642.0014,4746725.0013
9,733657.5014,4746719.7513
9,733739.5014,4746700.5013
9,733762.0014,4746700.0013
9,734385.2514,4746713.0013
9,736067.5014,4746722.5013
9,736253.2514,4746646.5013
9,736371.7514,4746620.0013
9,736549.5014,4746642.7513
9,736621.2514,4746658.5013
9,736658.5014,4746674.0013
9,736660.0014,4746674.5013
9,736688.0014,4746718.0013
9,736503.0014,4747274.0013
9,736406.0014,4747621.0013
9,736429.7514,4747647.5013
9,736491.2514,4747715.5013
9,736516.2514,4747738.0013
9,737438.7514,4748221.5013
9,737824.5014,4748365.7513
9,737902.7514,4748380.0013
9,737975.5014,4748414.0013
9,738005.0014,4748428.5013
9,738118.5014,4748532.7513
9,738190.2514,4748614.2513
9,738710.0014,4749293.7513
9,738838.0014,4749598.7513
9,738860.0014,4749669.0013
9,738892.2514,4749797.7513
9,738951.0014,4749996.5013
9,739051.2514,4750308.2513
9,739100.7514,4750417.0013
9,739337.5014,4750658.0013
9,739458.0014,4750710.2513
9,739544.0014,4750722.0013
9,739687.0014,4750677.2513
9,739721.7514,4750719.5013
9,739965.0014,4750807.0013
9,740466.0014,4750975.0013
9,740556.2514,4750978.2513
9,740744.0014,4750877.5013
9,741028.7514,4750783.7513
9,741128.0014,4750783.0013
9,741648.5014,4750829.2513
9,741752.2514,4750940.2513
9,741734.2514,4751302.5013
9,741635.7514,4751928.7513
9,741717.0014,4752059.7513
9,741731.5014,4752093.5013
9,741741.7514,4752125.7513
9,741684.7514,4753227.0013
9,741494.7514,4753501.0013
9,741097.7514,4754244.0013
9,740938.7514,4754305.7513
9,740204.0014,4754429.0013
9,740052.7514,4754431.0013
9,739922.7514,4754441.5013
9,739834.7514,4754475.7513
9,739741.0014,4754532.0013
9,739563.5014,4754683.7513
9,739502.7514,4754925.7513
9,739488.0014,4755022.7513
9,739666.0014,4755805.0013
9,739821.0014,4756487.0013
9,739888.0014,4757226.0013
9,740176.0014,4758359.0013
9,740267.0014,4758435.0013
9,740860.7514,4759472.5013
9,740879.5014,4759508.7513
9,740908.5014,4759654.5013
9,740927.7514,4760193.5013
9,740836.0014,4760505.0013
9,740807.2514,4760538.2513
9,740759.7514,4760608.7513
9,740730.7514,4760666.7513
9,740626.5014,4760887.2513
9,740573.2514,4761006.7513
9,740563.2514,4761082.0013
9,740523.2514,4761509.7513
9,740580.5014,4761782.0013
9,740617.7514,4761896.0013
9,740712.0014,4761940.0013
9,740684.0014,4762185.0013
9,740634.7514,4762474.2513
9,740594.2514,4762627.0013
9,740933.7514,4762851.5013
9,740975.0014,4762887.0013
9,740987.5014,4762929.2513
9,741000.7514,4762973.0013
9,741103.7514,4763338.5013
9,741343.5014,4764306.0013
9,741361.0014,4764394.5013
9,741426.0014,4764757.0013
9,741551.2514,4765481.0013
9,741665.7514,4765992.5013
9,741843.7514,4766635.0013
9,741964.2514,4767009.0013
9,742053.0014,4767202.0013
9,742097.0014,4767301.0013
9,742135.7514,4767401.5013
9,742176.7514,4767516.5013
9,742202.2514,4767592.0013
9,742245.2514,4767736.5013
9,742242.2514,4767774.5013
9,742224.0014,4767832.5013
9,742204.2514,4767867.5013
9,742186.2514,4767917.5013
9,742173.2514,4767959.5013
9,742170.2514,4768000.5013
9,742172.2514,4768050.5013
9,742227.5014,4769224.0013
9,742302.7514,4769492.0013
9,742322.5014,4769556.0013
9,742448.5014,4769894.5013
9,742468.2514,4769942.0013
9,742493.7514,4769993.0013
9,742522.0014,4770038.0013
9,742557.2514,4770085.0013
9,742625.7514,4770151.0013
9,742678.0014,4770184.0013
9,742732.0014,4770219.5013
9,742771.7514,4770246.5013
9,742804.2514,4770278.5013
9,742820.7514,4770309.0013
9,742853.2514,4770370.0013
9,742857.0014,4770377.0013
9,742873.0014,4770407.5013
9,742889.5014,4770451.5013
9,742913.0014,4770529.0013
9,742975.0014,4770756.0013
9,742987.0014,4770877.5013
9,742985.7514,4770943.5013
9,742981.7514,4770986.5013
9,742969.7514,4771038.0013
9,742831.7514,4771584.0013
9,742812.0014,4771633.0013
9,742792.0014,4771666.0013
9,742650.0014,4771867.0013
9,742616.0014,4771910.0013
9,742573.0014,4771962.0013
9,742434.0014,4772118.0013
9,742224.0014,4772326.0013
9,742176.0014,4772369.0013
9,742127.0014,4772409.0013
9,741658.0014,4772639.0013
9,741533.0014,4772700.0013
9,741461.0014,4772729.0013
9,741329.0014,4772774.2513
9,741277.0014,4772791.0013
9,741214.0014,4772806.0013
9,740855.0014,4772876.0013
9,740810.0014,4772881.0013
9,740765.0014,4772860.0013
9,740730.7514,4772843.0013
9,740452.5014,4772590.0013
9,740407.0014,4772538.2513
9,740403.7514,4772534.5013
9,740385.0014,4772506.0013
9,740368.7514,4772479.5013
9,740320.7514,4772389.2513
9,740294.2514,4772307.2513
9,740310.0014,4772232.0013
9,740336.0014,4772129.0013
9,740369.0014,4772017.0013
9,740408.0014,4771932.0013
9,740400.5014,4771888.5013
9,740216.5014,4771478.0013
9,740168.0014,4771404.0013
9,739975.5014,4771268.7513
9,739803.5014,4771160.0013
9,739774.2514,4771144.5013
9,739723.2514,4771122.5013
9,739685.7514,4771112.0013
9,739588.0014,4771093.0013
9,739525.0014,4771124.0013
9,739215.0014,4771375.0013
9,739190.0014,4771406.0013
9,739179.2514,4771437.0013
9,739164.2514,4771547.5013
9,739162.0014,4771588.0013
9,739156.0014,4771625.0013
9,739140.0014,4771699.0013
9,739111.0014,4771826.0013
9,739062.0014,4772006.0013
9,738850.0014,4772628.2513
9,738820.0014,4772701.0013
9,738284.0014,4773462.0013
9,738118.0014,4773578.0013
9,737985.0014,4774209.0013
9,738017.5014,4774317.0013
9,738055.2514,4774391.5013
9,738072.2514,4774421.0013
9,738109.2514,4774481.0013
9,738218.5014,4774614.5013
9,738275.2514,4774673.0013
9,738322.2514,4774718.0013
9,738416.7514,4774807.0013
9,738574.7514,4774959.5013
9,738613.5014,4775054.5013
9,738632.2514,4775118.5013
9,738639.0014,4775143.5013
9,738645.0014,4775166.0013
9,738648.0014,4775197.0013
9,738655.7514,4775272.5013
9,738642.5014,4775357.5013
9,738626.0014,4775452.0013
9,738604.2514,4775561.5013
9,738574.7514,4775661.0013
9,737713.0014,4778220.7513
9,737643.5014,4778348.0013
9,737638.2514,4778357.5013
9,737576.2514,4778463.5013
9,737567.5014,4778478.0013
9,737273.0014,4778950.5013
9,736982.7514,4779378.5013
9,736978.0014,4779388.0013
9,737021.0014,4779431.7513
9,737072.0014,4779466.5013
9,737136.2514,4779507.7513
9,737224.7514,4779560.7513
9,737332.0014,4779608.5013
9,737432.0014,4779646.7513
9,737566.0014,4779716.0013
9,737622.0014,4779773.7513
9,737738.0014,4780156.0013
9,737760.0014,4780260.2513
9,737742.7514,4780359.7513
9,737737.0014,4780861.7513
9,737852.7514,4781573.2513
9,737924.5014,4781739.7513
9,737981.0014,4781820.5013
9,738062.0014,4781931.0013
9,738140.7514,4782034.5013
9,738161.0014,4782059.0013
9,738217.5014,4782124.7513
9,738613.7514,4782456.0013
9,739730.5014,4783259.0013
9,740803.7514,4783804.2513
9,740835.7514,4783807.5013
9,740881.2514,4783812.5013
9,741062.0014,4783851.2513
9,741521.2514,4784081.7513
9,741592.0014,4784131.0013
9,741756.2514,4784284.7513
9,741815.5014,4784403.0013
9,741832.7514,4784449.5013
9,741842.2514,4784480.5013
9,741872.5014,4784559.2513
9,741906.2514,4784612.5013
9,741925.5014,4784638.5013
9,741964.2514,4784688.5013
9,742022.5014,4784759.7513
9,742883.0014,4785392.0013
9,743345.0014,4785391.0013
9,743414.0014,4785377.0013
9,743575.2514,4785365.7513
9,744053.2514,4785392.5013
9,744193.2514,4785403.2513
9,744303.2514,4785422.2513
9,744423.2514,4785447.5013
9,744969.2514,4785680.5013
9,745412.0014,4785879.2513
9,745417.7514,4785885.5013
9,745488.0014,4786005.7513
9,745826.0014,4786347.0013
9,746070.5014,4786698.7513
9,746090.0014,4786741.2513
9,746196.2514,4787300.7513
9,746159.0014,4787422.2513
9,746135.0014,4787487.2513
9,746055.5014,4787560.0013
9,746006.7514,4787602.2513
9,746024.5014,4787942.2513
9,746311.0014,4788413.0013
9,746706.0014,4789462.2513
9,746695.0014,4789526.2513
9,746608.0014,4790036.2513
9,746695.0014,4790455.2513
9,746927.5014,4790928.2513
9,746678.5014,4791899.2513
9,746586.7514,4792050.7513
9,746573.0014,4792080.2513
9,746534.7514,4792185.2513
9,746520.7514,4792224.7513
9,746365.2514,4792843.2513
9,746393.7514,4792878.2513
9,747190.5014,4793387.2513
9,747580.5014,4793633.7513
9,748007.5014,4793417.7513
9,748049.2514,4793384.2513
9,748144.0014,4793257.2513
9,748254.0014,4793107.2513
9,748319.0014,4793036.2513
9,748381.0014,4792994.2513
9,748507.0014,4792941.2513
9,748664.0014,4792888.2513
9,748904.0014,4792837.2513
9,749102.0014,4792804.2513
9,749313.0014,4792788.2513
9,749444.0014,4792795.2513
9,749551.0014,4792787.2513
9,749646.0014,4792757.2513
9,749712.0014,4792729.2513
9,749794.0014,4792659.0013
9,749999.0014,4792474.2513
9,750356.0014,4792111.2513
9,750376.0014,4792064.2513
9,750410.0014,4792013.2513
9,750443.0014,4791978.2513
9,750526.0014,4791931.2513
9,750573.0014,4791905.2513
9,750604.0014,4791891.2513
9,750655.0014,4791881.2513
9,751111.0014,4791842.2513
9,751180.0014,4791853.2513
9,751231.0014,4791881.2513
9,751290.0014,4791915.2513
9,751361.0014,4791964.2513
9,751375.0014,4792005.0013
9,751623.0014,4792366.5013
9,752841.2514,4793627.0013
9,753292.7514,4793962.7513
9,753430.7514,4794055.0013
9,753491.7514,4794084.0013
9,753694.0014,4794074.2513
9,753841.0014,4794042.2513
9,753965.0014,4793990.0013
9,753968.0014,4793988.7513
9,754341.7514,4793943.7513
9,754901.0014,4793880.0013
9,755023.0014,4793884.0013
9,755149.2514,4793903.7513
9,755334.0014,4793961.0013
9,755666.7514,4794101.5013
9,755828.7514,4794272.5013
9,755923.7514,4794373.0013
9,756098.0014,4794618.7513
9,756119.2514,4794646.2513
9,756570.7514,4795195.5013
9,756718.2514,4795374.0013
9,757034.2514,4795702.0013
9,757056.2514,4795723.0013
9,757709.5014,4796233.2513
9,757791.2514,4796287.2513
9,757820.0014,4796296.5013
9,757912.2514,4796325.0013
9,758177.2514,4796332.0013
9,758311.7514,4796324.2513
9,758327.7514,4796323.0013
9,758440.0014,4796316.0013
9,758650.5014,4796359.5013
9,759358.7514,4796801.0013
9,759602.5014,4796985.5013
9,760197.2514,4797238.0013
9,760299.7514,4797279.0013
9,760396.7514,4797313.5013
9,760426.0014,4797324.0013
9,760536.7514,4797413.5013
9,761530.0014,4798746.2513
9,761572.2514,4798819.7513
9,761604.0014,4798908.0013
9,761586.7514,4798959.5013
9,761384.0014,4799143.5013
9,761276.2514,4799233.5013
9,761217.7514,4799234.0013
9,761215.5014,4799234.0013
9,761129.5014,4799249.0013
9,761124.5014,4799249.7513
9,761043.2514,4799271.0013
9,760866.5014,4799370.0013
9,760099.2514,4799861.2513
9,760058.7514,4799896.7513
9,759870.2514,4800169.2513
9,759775.2514,4800362.7513
9,759179.2514,4800736.5013
9,759091.0014,4800734.0013
9,758278.7514,4799341.7513
9,758448.5014,4798840.5013
9,758470.2514,4798675.0013
9,758472.7514,4798631.5013
9,758087.5014,4797682.5013
9,757948.0014,4797353.0013
9,757883.0014,4797233.0013
9,757862.5014,4797206.0013
9,757802.0014,4797183.0013
9,757739.7514,4797164.0013
9,757618.0014,4797157.0013
9,756857.0014,4797222.0013
9,755810.0014,4797576.0013
9,754422.5014,4798302.2513
9,754134.5014,4798472.2513
9,753629.7514,4799681.0013
9,753609.7514,4799747.0013
9,753603.0014,4799827.5013
9,753606.2514,4799861.5013
9,753629.5014,4799926.5013
9,753678.5014,4799983.7513
9,753756.2514,4800052.5013
9,753782.5014,4800067.0013
9,753848.7514,4800133.0013
9,753923.2514,4800225.5013
9,753967.7514,4800296.7513
9,754012.2514,4800395.5013
9,754215.0014,4800865.5013
9,754318.5014,4802014.0013
9,754348.5014,4802627.5013
9,754238.2514,4803733.0013
9,754190.2514,4803876.5013
9,754161.7514,4803944.7513
9,753812.2514,4804691.2513
9,753759.7514,4804790.2513
9,753638.0014,4805002.2513
9,753632.7514,4805011.5013
9,753573.7514,4805110.0013
9,753372.5014,4805414.0013
9,753312.5014,4805502.7513
9,753239.2514,4805604.7513
9,753106.2514,4805787.2513
9,753018.0014,4805907.7513
9,752791.0014,4806199.2513
9,752262.0014,4806628.0013
9,752164.0014,4806703.0013
9,752026.0014,4806774.7513
9,751910.0014,4806832.2513
9,751532.0014,4807013.0013
9,751445.0014,4807049.0013
9,751322.0014,4807063.0013
9,751219.7514,4806963.5013
9,750984.7514,4806664.0013
9,750969.2514,4806639.0013
9,750907.0014,4806515.2513
9,750889.0014,4806488.0013
9,750830.0014,4806401.5013
9,750728.0014,4806352.0013
9,749695.2514,4806194.7513
9,749436.7514,4806211.7513
9,749433.7514,4806212.0013
9,749400.2514,4806237.2513
9,749361.0014,4806274.0013
9,749310.0014,4806321.7513
9,749304.2514,4806327.0013
9,749268.2514,4806365.5013
9,749124.0014,4806534.5013
9,749087.2514,4806619.5013
9,749059.7514,4806734.5013
9,748994.7514,4807938.0013
9,748993.0014,4808046.0013
9,748988.2514,4808479.0013
9,748989.2514,4808639.0013
9,748999.7514,4808811.0013
9,749002.0014,4808844.5013
9,749026.7514,4808987.0013
9,749033.2514,4809020.0013
9,749054.5014,4809120.5013
9,749063.0014,4809152.7513
9,749092.0014,4809246.7513
9,749177.7514,4809484.2513
9,749228.7514,4809592.5013
9,749302.0014,4809677.0013
9,749321.7514,4809753.0013
9,749332.2514,4809812.5013
9,749334.7514,4809846.5013
9,749333.0014,4809889.0013
9,749324.7514,4809972.5013
9,749315.2514,4810060.0013
9,749306.5014,4810136.0013
9,749297.5014,4810193.2513
9,749289.5014,4810231.7513
9,749276.7514,4810271.0013
9,748982.0014,4810441.7513
9,748977.7514,4810445.5013
9,748847.2514,4810522.2513
9,748750.5014,4810569.0013
9,748691.7514,4810555.0013
9,748584.0014,4810506.2513
9,748474.5014,4810451.0013
9,748354.5014,4810387.5013
9,747697.7514,4810017.5013
9,747250.7514,4809771.0013
9,745690.7514,4809926.0013
9,745622.7514,4809956.0013
9,745583.2514,4809998.2513
9,745565.7514,4810017.0013
9,745145.2514,4811022.0013
9,745006.2514,4811552.0013
9,745003.2514,4811607.5013
9,745126.7514,4811890.0013
9,745337.0014,4812260.5013
9,745531.0014,4812532.0013
9,745650.0014,4812624.5013
9,745802.0014,4812678.5013
9,746238.7514,4812821.5013
9,747047.5014,4813314.0013
9,747103.5014,4813370.0013
9,747159.5014,4813439.0013
9,747174.0014,4813516.0013
9,747225.0014,4813842.5013
9,747474.7514,4814221.0013
9,747554.5014,4814250.2513
9,747669.0014,4814260.0013
9,747702.2514,4814256.2513
9,747767.7514,4814248.5013
9,747896.0014,4814213.0013
9,748408.7514,4814054.7513
9,748721.2514,4813941.2513
9,748952.2514,4813840.5013
9,749024.5014,4813805.7513
9,749118.7514,4813791.2513
9,749172.0014,4813782.7513
9,749389.0014,4813801.0013
9,749473.5014,4813826.2513
9,749545.2514,4813888.0013
9,749956.5014,4814290.5013
9,749965.5014,4814302.0013
9,750647.0014,4815156.0013
9,750922.7514,4815782.0013
9,750875.0014,4815906.5013
9,750858.0014,4815995.5013
9,750849.7514,4816076.0013
9,750857.7514,4816137.2513
9,750982.7514,4816434.7513
9,751023.0014,4816523.0013
9,751198.5014,4816827.0013
9,751548.5014,4817032.5013
9,751631.5014,4817077.5013
9,752777.0014,4817619.0013
9,753746.7514,4817825.5013
9,753837.0014,4817791.0013
9,754173.2514,4817881.5013
9,754330.0014,4818039.0013
9,754350.0014,4818137.0013
9,754403.5014,4818423.5013
9,754437.5014,4818841.0013
9,754439.2514,4818919.5013
9,754432.2514,4818976.5013
9,754423.7514,4819041.5013
9,754419.2514,4819075.0013
9,754376.0014,4819103.2513
9,754071.0014,4819383.7513
9,753732.2514,4819370.2513
9,753410.0014,4819355.2513
9,753285.0014,4819373.2513
9,752257.2514,4819961.2513
9,751641.0014,4820427.2513
9,751585.2514,4820521.2513
9,751402.0014,4820756.2513
9,750674.0014,4820990.2513
9,750514.0014,4821012.2513
9,750384.7514,4821055.7513
9,750316.0014,4821100.2513
9,750239.0014,4821170.2513
9,750133.2514,4821266.7513
9,750098.2514,4821303.7513
9,750064.5014,4821353.2513
9,750045.0014,4821381.7513
9,749986.5014,4821510.7513
9,749981.7514,4821557.2513
9,749960.7514,4822034.0013
9,749953.5014,4822058.5013
9,749946.2514,4822094.0013
9,749938.5014,4822145.0013
9,749926.5014,4822428.0013
9,749938.5014,4822510.7513
9,749960.2514,4822605.5013
9,750243.2514,4823705.0013
9,750270.2514,4823769.0013
9,750459.7514,4823996.7513
9,750805.5014,4824540.5013
9,751190.7514,4824640.0013
9,752741.0014,4824793.0013
9,754041.0014,4825132.7513
9,754103.2514,4825044.5013
9,754184.5014,4824958.0013
9,754398.5014,4824773.5013
9,754481.5014,4824723.0013
9,754587.0014,4824661.0013
9,754892.5014,4824558.5013
9,754901.2514,4824595.7513
9,754933.2514,4824859.5013
9,755014.7514,4825368.5013
9,755077.5014,4825523.5013
9,755336.7514,4826232.7513
9,755393.5014,4826414.0013
9,755343.7514,4826466.2513
9,755241.7514,4826585.0013
9,755214.5014,4826677.0013
9,755206.5014,4826746.5013
9,755516.0014,4828214.5013
9,755621.0014,4828347.0013
9,755946.5014,4828665.5013
9,756757.0014,4829774.0013
9,756893.2514,4830136.7513
9,756931.5014,4830279.5013
9,757192.5014,4830801.5013
9,757416.0014,4831013.0013
9,757466.0014,4831049.0013
9,757522.0014,4831073.0013
9,757568.0014,4831092.0013
9,757625.0014,4831110.7513
9,757689.0014,4831141.0013
9,757756.0014,4831181.0013
9,757891.0014,4831264.0013
9,757936.0014,4831320.0013
9,757960.2514,4831353.7513
